TAZ12,Lon,Lat,i,value,year,dailyCapacity,hourlyCapacity,cost
"164",-123.020229747748,41.4013733776321,"10","1","2045","20000","2160",16258879
"166",-122.435598978743,41.4823758663718,"10","1","2045","20000","2160",16258879
"169",-121.813996666238,41.4130876781861,"9","1","2045","15000","1080",12624651
"169",-121.813996666238,41.4130876781861,"10","2","2045","20000","2160",16258879
"170",-122.778672438376,40.9218877079846,"6","1","2045","5000","648",5947404.11
"171",-123.26194366533,40.8849612994346,"1","1","2045","500","324",1262491
"172",-123.242836035237,40.4876323079403,"1","1","2045","500","324",1262491
"219",-121.332130179713,39.6408160566063,"10","1","2045","20000","2160",16258879
"226",-121.777392301415,39.4185001197963,"9","1","2045","15000","1080",12624651
"227",-122.01186113245,39.0017575662403,"1","1","2045","500","324",1262491
"228",-122.357841300107,39.2190973272834,"4","1","2045","1500","324",2509117.08
"233",-122.157073448354,39.7091337360731,"5","1","2045","3000","540",4397993.4
"235",-122.046855323628,39.6714882878186,"5","1","2045","3000","540",4397993.4
"242",-122.516642598164,38.8210081514369,"4","1","2045","1500","324",2509117.08
"244",-122.863790704433,39.2897206648043,"5","1","2045","3000","540",4397993.4
"246",-123.214005860486,39.7678225150764,"2","1","2045","750","324",1649413
"247",-123.696780822889,39.7797722225828,"2","1","2045","750","324",1649413
"248",-123.638358068746,39.4549754829463,"2","1","2045","750","324",1649413
"251",-123.31842823481,39.358752302385,"5","1","2045","3000","540",4397993.4
"251",-123.31842823481,39.358752302385,"1","1","2045","500","324",1262491
"256",-123.528879752079,39.1619536853695,"4","1","2045","1500","324",2509117.08
"257",-123.511530514922,38.9071458741385,"1","1","2045","500","324",1262491
"258",-123.198119488288,38.9628393576288,"3","1","2045","1000","324",1896504
"262",-120.136303290594,39.3368468211803,"10","2","2045","20000","2160",16258879
"263",-120.535128119216,39.3930901986849,"10","2","2045","20000","2160",16258879
"268",-120.968429448434,39.1839691814614,"10","1","2045","20000","2160",16258879
"273",-121.003790813055,39.8816399405759,"9","1","2045","15000","1080",12624651
"274",-120.364533841974,39.9188797364492,"7","1","2045","7500","648",7781636
"276",-121.235650122588,40.2722854949641,"2","1","2045","750","324",1649413
"277",-120.516014343013,39.580688669977,"10","1","2045","20000","2160",16258879
"278",-121.808539266908,40.1955332495693,"9","1","2045","15000","1080",12624651
"280",-122.330292053655,40.2721818766048,"6","1","2045","5000","648",5947404.11
"286",-121.675320651807,39.6754139359524,"7","1","2045","7500","648",7781636
"308",-121.621730964904,38.8940215276172,"10","3","2045","20000","2160",16258879
"309",-121.800555761586,39.1532217658689,"9","1","2045","15000","1080",12624651
"313",-121.526334974559,38.574284686008,"10","2","2045","20000","2160",16258879
"327",-121.688131442129,38.6340868163096,"10","1","2045","20000","2160",16258879
"329",-122.007669293118,38.5747239479822,"10","1","2045","20000","2160",16258879
"330",-121.877082554934,38.8142547409107,"8","1","2045","10000","1080",9652630
"331",-122.137491984328,38.7861425665166,"4","1","2045","1500","324",2509117.08
"335",-121.712210006936,38.556909197357,"10","1","2045","20000","2160",16258879
"345",-121.380663692875,39.146240543838,"1","1","2045","500","324",1262491
"346",-121.441298022824,39.2675462460396,"10","1","2045","20000","2160",16258879
"403",-120.976681168372,38.8534670700679,"10","4","2045","20000","2160",16258879
"407",-120.937518659912,38.6386979840895,"10","1","2045","20000","2160",16258879
"414",-120.324744326104,38.8305565323631,"10","1","2045","20000","2160",16258879
"420",-120.733007600707,38.8929687729119,"2","1","2045","750","324",1649413
"425",-120.526148108695,38.6028624578985,"10","1","2045","20000","2160",16258879
"426",-120.592911364922,38.7196830775261,"10","1","2045","20000","2160",16258879
"429",-121.218074542992,38.7989579585677,"10","1","2045","20000","2160",16258879
"429",-121.218074542992,38.7989579585677,"9","1","2045","15000","1080",12624651
"434",-120.474697300892,39.2486513050169,"10","2","2045","20000","2160",16258879
"446",-121.294064905165,38.9717965745011,"10","1","2045","20000","2160",16258879
"448",-120.575768406822,39.0866888148945,"10","1","2045","20000","2160",16258879
"457",-121.048270289897,38.9445239942524,"10","1","2045","20000","2160",16258879
"458",-120.983498398755,38.9992686051509,"10","1","2045","20000","2160",16258879
"459",-120.952184539305,39.0656381107162,"10","1","2045","20000","2160",16258879
"460",-120.115136753353,39.1371697591712,"2","1","2045","750","324",1649413
"500",-121.50073211542,38.5798557076082,"10","1","2045","20000","2160",16258879
"506",-121.467335110454,38.5876624894595,"10","2","2045","20000","2160",16258879
"534",-121.502137803696,38.5683440463928,"10","1","2045","20000","2160",16258879
"546",-121.498076242586,38.5747761601026,"10","1","2045","20000","2160",16258879
"679",-121.547222247885,38.6417847111068,"10","2","2045","20000","2160",16258879
"705",-121.204614951795,38.6148400540031,"10","1","2045","20000","2160",16258879
"715",-121.625620682018,38.1702973354452,"10","1","2045","20000","2160",16258879
"740",-121.355503492248,38.2762546399212,"10","2","2045","20000","2160",16258879
"740",-121.355503492248,38.2762546399212,"9","1","2045","15000","1080",12624651
"742",-121.278113561835,38.2908557249288,"10","1","2045","20000","2160",16258879
"766",-121.409959903451,38.5487678929055,"10","1","2045","20000","2160",16258879
"800",-122.272104741154,38.2709058761195,"10","1","2045","20000","2160",16258879
"801",-122.277297690872,38.2213070395844,"10","1","2045","20000","2160",16258879
"803",-122.304669514121,38.626594073059,"3","1","2045","1000","324",1896504
"817",-122.219651723292,38.3989157785147,"10","1","2045","20000","2160",16258879
"818",-122.35912575159,38.3827363036691,"6","1","2045","5000","648",5947404.11
"819",-122.368227879914,38.2815885403293,"10","1","2045","20000","2160",16258879
"829",-121.800333120393,38.4226701653643,"10","1","2045","20000","2160",16258879
"858",-122.166125129309,38.2540563838418,"10","2","2045","20000","2160",16258879
"877",-121.977703574752,38.1573677714284,"10","1","2045","20000","2160",16258879
"887",-123.218622980784,38.6322674554832,"5","1","2045","3000","540",4397993.4
"888",-122.822270828278,38.7299133905846,"9","1","2045","15000","1080",12624651
"895",-122.960106445359,38.518595563279,"10","1","2045","20000","2160",16258879
"906",-122.7834662554,38.1630636588719,"9","1","2045","15000","1080",12624651
"923",-122.520552232457,37.9610287587317,"2","1","2045","750","324",1649413
"935",-122.497077312202,37.9559523409793,"10","1","2045","20000","2160",16258879
"983",-122.54672852134,38.2190105926224,"10","1","2045","20000","2160",16258879
"1161",-122.4082127889,37.72639049825,"10","1","2045","20000","2160",16258879
"1210",-122.414118649336,37.5345521215456,"10","1","2045","20000","2160",16258879
"1222",-122.483905786205,37.6361470471677,"10","1","2045","20000","2160",16258879
"1225",-122.470156071302,37.6028572415311,"10","1","2045","20000","2160",16258879
"1227",-122.373688691251,37.4485398504444,"10","1","2045","20000","2160",16258879
"1283",-122.299910594892,37.2903668424745,"10","2","2045","20000","2160",16258879
"1302",-121.726168863495,37.9444770001823,"10","2","2045","20000","2160",16258879
"1314",-121.819115151108,37.8322896653234,"10","1","2045","20000","2160",16258879
"1319",-122.153272293955,38.0162324480831,"10","1","2045","20000","2160",16258879
"1352",-121.840823058496,38.0173698534466,"10","1","2045","20000","2160",16258879
"1365",-121.632263702073,37.8819063487158,"10","2","2045","20000","2160",16258879
"1379",-122.058677518469,37.9458410376669,"10","1","2045","20000","2160",16258879
"1480",-122.308439123972,37.8015331211233,"9","1","2045","15000","1080",12624651
"1480",-122.308439123972,37.8015331211233,"10","1","2045","20000","2160",16258879
"1513",-122.30420367807,37.8191455315228,"10","1","2045","20000","2160",16258879
"1551",-122.322375561329,37.9168333743485,"10","1","2045","20000","2160",16258879
"1572",-122.25218804334,38.0433128417349,"10","1","2045","20000","2160",16258879
"1576",-122.308658289715,37.9788998456247,"10","1","2045","20000","2160",16258879
"1584",-122.355034292507,37.9889296491127,"10","1","2045","20000","2160",16258879
"1586",-122.29820103201,37.8419041433694,"10","1","2045","20000","2160",16258879
"1634",-122.011626428201,37.5532092707377,"10","1","2045","20000","2160",16258879
"1638",-122.090288459037,37.5497571558715,"8","1","2045","10000","1080",9652630
"1665",-122.083155462439,37.6739175963582,"10","1","2045","20000","2160",16258879
"1672",-121.989909283744,37.6501706443344,"10","2","2045","20000","2160",16258879
"1686",-121.807375562733,37.5568373763309,"10","1","2045","20000","2160",16258879
"1698",-121.924973304327,37.4718895442564,"10","1","2045","20000","2160",16258879
"1702",-122.049726401993,37.4164727492709,"10","1","2045","20000","2160",16258879
"1734",-122.064801454037,37.3980540231485,"10","1","2045","20000","2160",16258879
"1786",-121.969752096036,37.2437639864242,"10","1","2045","20000","2160",16258879
"1790",-121.993427670196,37.221227893661,"10","1","2045","20000","2160",16258879
"1796",-121.973765460631,37.4414115045493,"10","1","2045","20000","2160",16258879
"1850",-121.89986419762,37.3462081373769,"9","1","2045","15000","1080",12624651
"1850",-121.89986419762,37.3462081373769,"10","1","2045","20000","2160",16258879
"1908",-121.6336266013,37.1171151237266,"9","1","2045","15000","1080",12624651
"1933",-121.659115307319,37.1232023253655,"7","1","2045","7500","648",7781636
"1934",-121.63672084009,37.0997291242698,"10","1","2045","20000","2160",16258879
"1944",-121.515854373978,37.2357884174404,"10","1","2045","20000","2160",16258879
"2003",-121.182289943771,37.9347984749818,"10","6","2045","20000","2160",16258879
"2103",-121.302980768737,37.8350228078353,"10","1","2045","20000","2160",16258879
"2112",-121.299791732893,37.7235205660418,"10","1","2045","20000","2160",16258879
"2114",-121.453225587472,37.6113436116689,"10","1","2045","20000","2160",16258879
"2119",-121.077666676359,38.1160988621884,"10","1","2045","20000","2160",16258879
"2121",-121.138948452097,37.9959724834667,"10","1","2045","20000","2160",16258879
"2124",-120.961365190101,37.8169588351577,"10","1","2045","20000","2160",16258879
"2125",-120.992914377262,37.795960452101,"10","1","2045","20000","2160",16258879
"2127",-121.114934764578,37.7551238096651,"10","1","2045","20000","2160",16258879
"2129",-121.207511989611,37.7219260374219,"10","8","2045","20000","2160",16258879
"2133",-121.458026689971,37.921840478373,"10","1","2045","20000","2160",16258879
"2138",-121.426035171995,37.7446938945074,"10","1","2045","20000","2160",16258879
"2208",-121.311387632705,37.4888211038607,"10","1","2045","20000","2160",16258879
"2210",-121.135659266026,37.6349727797727,"10","2","2045","20000","2160",16258879
"2212",-121.133118486819,37.6971034022633,"10","8","2045","20000","2160",16258879
"2215",-120.88971210717,37.5082736556468,"10","1","2045","20000","2160",16258879
"2217",-120.858884820413,37.5296821239459,"10","1","2045","20000","2160",16258879
"2222",-120.825242608482,37.499820658544,"10","1","2045","20000","2160",16258879
"2224",-120.609430876517,37.6492521727898,"10","1","2045","20000","2160",16258879
"2227",-120.830169988109,37.8866418267492,"10","1","2045","20000","2160",16258879
"2230",-120.864721398048,37.7410052927955,"10","1","2045","20000","2160",16258879
"2239",-120.94869709746,37.6601321737401,"10","1","2045","20000","2160",16258879
"2247",-121.014327485668,37.6710898322534,"10","1","2045","20000","2160",16258879
"2252",-121.008194070593,37.7002155828435,"10","1","2045","20000","2160",16258879
"2305",-121.018959744884,37.0945543963309,"10","1","2045","20000","2160",16258879
"2306",-120.823934376997,37.0471753074797,"10","1","2045","20000","2160",16258879
"2310",-120.645877326591,37.1783649815002,"10","2","2045","20000","2160",16258879
"2311",-120.903713397097,37.205457186913,"10","1","2045","20000","2160",16258879
"2313",-120.738775440195,37.0050153091889,"10","2","2045","20000","2160",16258879
"2315",-120.798423478779,37.0776238566994,"10","1","2045","20000","2160",16258879
"2318",-120.713920673532,37.4595942188668,"7","1","2045","7500","648",7781636
"2320",-120.695203516447,37.3991469423745,"10","1","2045","20000","2160",16258879
"2323",-120.805122052661,37.3389480741047,"10","1","2045","20000","2160",16258879
"2324",-120.483074345704,37.4928411171191,"10","2","2045","20000","2160",16258879
"2330",-120.63657991278,37.3446675440169,"10","1","2045","20000","2160",16258879
"2331",-120.455441018462,37.298216164279,"9","1","2045","15000","1080",12624651
"2478",-119.782721748134,36.737094780275,"10","2","2045","20000","2160",16258879
"2489",-119.74539568899,36.660414535898,"10","1","2045","20000","2160",16258879
"2501",-119.699335399183,36.6818554358624,"3","1","2045","1000","324",1896504
"2507",-119.022964865082,37.1720303365142,"6","1","2045","5000","648",5947404.11
"2509",-118.869473985197,36.8217556084848,"10","1","2045","20000","2160",16258879
"2518",-119.682397429884,36.4759448890163,"10","1","2045","20000","2160",16258879
"2520",-119.780426196987,36.5478295507938,"1","1","2045","500","324",1262491
"2522",-120.137297453858,36.6326706605326,"5","1","2045","3000","540",4397993.4
"2525",-120.385925960671,36.5510125078256,"10","1","2045","20000","2160",16258879
"2529",-120.636340775124,36.7886757915198,"10","2","2045","20000","2160",16258879
"2530",-120.103126519148,36.1678862984166,"3","1","2045","1000","324",1896504
"2532",-120.159781329275,36.3251277422132,"9","1","2045","15000","1080",12624651
"2545",-119.975120194572,36.8544343618095,"10","1","2045","20000","2160",16258879
"2551",-120.252754820434,37.0149914965006,"7","1","2045","7500","648",7781636
"2566",-119.884722021432,37.1674242425393,"10","1","2045","20000","2160",16258879
"2572",-119.554107522292,37.1487486693221,"9","2","2045","15000","1080",12624651
"2574",-119.982422214234,36.8992007791671,"10","1","2045","20000","2160",16258879
"2602",-119.738133265073,35.9479724131564,"4","1","2045","1500","324",2509117.08
"2603",-120.081393748537,35.9035193650157,"1","1","2045","500","324",1262491
"2605",-119.943960423708,36.1386531769202,"8","1","2045","10000","1080",9652630
"2703",-119.294506709268,36.3303654933247,"2","1","2045","750","324",1649413
"2713",-118.499387088127,36.2642132788348,"9","1","2045","15000","1080",12624651
"2714",-119.033666397429,36.5578256025278,"4","1","2045","1500","324",2509117.08
"2726",-119.138016301703,36.1682100392086,"10","1","2045","20000","2160",16258879
"2739",-119.392977656364,35.8903643796445,"7","1","2045","7500","648",7781636
"2742",-119.45024563927,36.2076824365024,"5","1","2045","3000","540",4397993.4
"2743",-119.420404132658,36.0606743103592,"9","1","2045","15000","1080",12624651
"2772",-118.798331010016,35.943384808599,"4","1","2045","1500","324",2509117.08
"2784",-119.30371794121,36.2799742940928,"10","1","2045","20000","2160",16258879
"2795",-118.783357320161,34.9797010783239,"10","1","2045","20000","2160",16258879
"2824",-118.931121736459,35.3272128069404,"10","10","2045","20000","2160",16258879
"2828",-119.110902569104,35.3340151500372,"10","1","2045","20000","2160",16258879
"2836",-118.956890217024,35.3599301736916,"10","1","2045","20000","2160",16258879
"2886",-119.012140786811,35.3031439057395,"10","1","2045","20000","2160",16258879
"2892",-119.086808359907,35.2710459471081,"8","1","2045","10000","1080",9652630
"2893",-119.038837256933,35.2624633626764,"10","1","2045","20000","2160",16258879
"2900",-119.150401623275,34.9473229582053,"10","3","2045","20000","2160",16258879
"2904",-117.880164893465,34.9084872032804,"4","1","2045","1500","324",2509117.08
"2912",-118.464084346732,34.980430673458,"10","1","2045","20000","2160",16258879
"2913",-118.432042568625,35.1190716475852,"1","1","2045","500","324",1262491
"2914",-119.767704460078,35.6479415948574,"9","1","2045","15000","1080",12624651
"2915",-118.841675595596,35.6576891087084,"3","1","2045","1000","324",1896504
"2916",-119.418944195038,35.3960943575544,"10","1","2045","20000","2160",16258879
"2918",-118.684352453533,35.4404061923745,"9","1","2045","15000","1080",12624651
"2923",-118.17727782098,35.5947531857608,"6","1","2045","5000","648",5947404.11
"2931",-117.935588992965,35.2508199420292,"10","1","2045","20000","2160",16258879
"2934",-117.780318334342,35.1804827993342,"1","1","2045","500","324",1262491
"2935",-118.337814221164,35.2801940255313,"10","1","2045","20000","2160",16258879
"2947",-119.503039394754,35.2672331211903,"9","1","2045","15000","1080",12624651
"2949",-119.195697139978,35.6433699474497,"9","1","2045","15000","1080",12624651
"3000",-119.820603803423,38.597094081245,"9","1","2045","15000","1080",12624651
"3004",-120.933979846297,38.4175792086332,"9","1","2045","15000","1080",12624651
"3008",-120.450844599841,38.3384954865487,"4","1","2045","1500","324",2509117.08
"3010",-120.710039587374,38.0219900587912,"5","1","2045","3000","540",4397993.4
"3012",-120.51626277962,38.1004744686828,"9","1","2045","15000","1080",12624651
"3013",-117.328777996373,36.4460848855241,"5","1","2045","3000","540",4397993.4
"3014",-118.286446877807,37.3172240688691,"4","1","2045","1500","324",2509117.08
"3018",-119.723391382274,37.6706679769965,"4","1","2045","1500","324",2509117.08
"3019",-120.183540016953,37.5952158760793,"4","1","2045","1500","324",2509117.08
"3020",-120.025456844301,37.3754860789222,"6","1","2045","5000","648",5947404.11
"3021",-119.203393590944,38.1671371795063,"3","1","2045","1000","324",1896504
"3022",-118.519674002668,37.6917935398911,"1","1","2045","500","324",1262491
"3029",-119.988986491895,38.2028029889458,"4","1","2045","1500","324",2509117.08
"3030",-119.691848566942,37.9432606870394,"3","1","2045","1000","324",1896504
"3034",-120.43422150028,37.7738081179365,"1","1","2045","500","324",1262491
"3100",-120.969547222813,36.5275658678316,"5","1","2045","3000","540",4397993.4
"3101",-121.522474911746,36.8328393148974,"10","1","2045","20000","2160",16258879
"3108",-122.100634728087,37.1745300794839,"10","1","2045","20000","2160",16258879
"3121",-122.018212107149,37.0235211349695,"10","1","2045","20000","2160",16258879
"3137",-121.94674849136,36.9911082165316,"10","1","2045","20000","2160",16258879
"3211",-121.451295679041,36.3477051989184,"9","1","2045","15000","1080",12624651
"3216",-121.785269373638,36.7095585154616,"10","1","2045","20000","2160",16258879
"3217",-121.764073001604,36.7543253628956,"10","1","2045","20000","2160",16258879
"3252",-120.910810052476,35.9605171998839,"9","1","2045","15000","1080",12624651
"3301",-119.987896653595,35.2280107839926,"8","1","2045","10000","1080",9652630
"3303",-120.885732604978,35.6912579933363,"6","1","2045","5000","648",5947404.11
"3317",-120.615869662167,35.1463254138612,"6","1","2045","5000","648",5947404.11
"3324",-120.79052213703,35.3331866095589,"8","1","2045","10000","1080",9652630
"3362",-120.032558934441,34.703891202709,"4","1","2045","1500","324",2509117.08
"3363",-120.272681241429,34.5336955197478,"8","1","2045","10000","1080",9652630
"3364",-120.020260668448,34.5540054410697,"7","1","2045","7500","648",7781636
"3385",-120.398762231821,34.9573496770783,"8","1","2045","10000","1080",9652630
"3400",-119.14444167002,34.6387778665453,"10","1","2045","20000","2160",16258879
"3410",-118.796347537522,34.421256824616,"10","1","2045","20000","2160",16258879
"3433",-119.156368616334,34.1852439968245,"10","1","2045","20000","2160",16258879
"3437",-119.144606276008,34.235714166148,"10","1","2045","20000","2160",16258879
"3452",-119.021389590792,34.3069933463154,"10","1","2045","20000","2160",16258879
"3501",-118.851725942679,34.1544580895014,"10","1","2045","20000","2160",16258879
"3601",-118.108410873164,34.2327137087781,"10","1","2045","20000","2160",16258879
"3602",-117.863719280165,34.2984142808029,"10","1","2045","20000","2160",16258879
"3619",-118.448164185131,34.3946243977638,"10","1","2045","20000","2160",16258879
"3627",-117.973544177759,34.7492445733967,"10","1","2045","20000","2160",16258879
"3628",-117.760267982291,34.6863091808921,"9","1","2045","15000","1080",12624651
"3629",-117.89173052486,34.6024526629593,"7","1","2045","7500","648",7781636
"3645",-118.135984122541,34.6226917252715,"10","1","2045","20000","2160",16258879
"3678",-118.281294521982,34.7621303427079,"10","1","2045","20000","2160",16258879
"3681",-118.408222720288,34.499586567957,"10","1","2045","20000","2160",16258879
"3692",-118.295530885329,34.3610479384464,"10","3","2045","20000","2160",16258879
"3699",-118.635989122871,34.6336006686388,"10","1","2045","20000","2160",16258879
"3725",-118.575645706117,34.2868308272977,"10","2","2045","20000","2160",16258879
"3802",-118.63761975779,34.0552208090577,"9","1","2045","15000","1080",12624651
"3802",-118.63761975779,34.0552208090577,"7","1","2045","7500","648",7781636
"3802",-118.63761975779,34.0552208090577,"10","2","2045","20000","2160",16258879
"3811",-118.672765385781,34.1608015523905,"10","3","2045","20000","2160",16258879
"3822",-118.530411156452,34.1647330588885,"8","1","2045","10000","1080",9652630
"3822",-118.530411156452,34.1647330588885,"9","1","2045","15000","1080",12624651
"3987",-118.259789700182,34.1559823679703,"10","7","2045","20000","2160",16258879
"3990",-118.231345208412,34.1568512716477,"9","1","2045","15000","1080",12624651
"3990",-118.231345208412,34.1568512716477,"10","3","2045","20000","2160",16258879
"4023",-118.268323854909,34.088080550352,"10","4","2045","20000","2160",16258879
"4177",-118.070568118853,34.0135623885268,"10","1","2045","20000","2160",16258879
"4195",-117.991687166061,34.0715155897052,"10","2","2045","20000","2160",16258879
"4220",-118.31314265128,34.0183227084892,"10","1","2045","20000","2160",16258879
"4277",-118.180785742523,33.9440640349565,"10","7","2045","20000","2160",16258879
"4442",-118.424609271751,34.0036921480552,"10","1","2045","20000","2160",16258879
"4547",-118.373885250537,33.9540321067406,"10","5","2045","20000","2160",16258879
"4578",-118.387210437507,33.9200987398158,"10","1","2045","20000","2160",16258879
"4618",-118.243695806709,33.8119855121409,"10","3","2045","20000","2160",16258879
"4619",-118.217255493684,33.7602978104071,"10","1","2045","20000","2160",16258879
"4622",-118.23638607237,33.8346288189,"10","4","2045","20000","2160",16258879
"4838",-118.019352448395,33.8838019547214,"10","4","2045","20000","2160",16258879
"4856",-118.140714603077,33.9258359202865,"10","1","2045","20000","2160",16258879
"4900",-117.967230969823,34.1139545886442,"10","1","2045","20000","2160",16258879
"4916",-117.938110012158,34.0621470608439,"10","2","2045","20000","2160",16258879
"5004",-117.834299997404,34.1179268277755,"10","1","2045","20000","2160",16258879
"5050",-117.716407681063,34.1144825988642,"10","1","2045","20000","2160",16258879
"5055",-117.759220651964,34.0827648185871,"10","1","2045","20000","2160",16258879
"5101",-117.283558694141,35.3859426272637,"10","14","2045","20000","2160",16258879
"5110",-117.123059494058,34.9397787534851,"10","2","2045","20000","2160",16258879
"5111",-116.882461709058,34.9792277469684,"10","7","2045","20000","2160",16258879
"5112",-117.113520595191,34.830769641215,"9","1","2045","15000","1080",12624651
"5112",-117.113520595191,34.830769641215,"10","12","2045","20000","2160",16258879
"5113",-117.217974865666,34.4490955194128,"10","1","2045","20000","2160",16258879
"5122",-117.335899977059,34.5154790900896,"10","1","2045","20000","2160",16258879
"5130",-117.321093516637,34.4603138349778,"10","1","2045","20000","2160",16258879
"5134",-117.359304939809,34.3968016479881,"10","1","2045","20000","2160",16258879
"5135",-117.334056447912,34.3489865077107,"10","3","2045","20000","2160",16258879
"5138",-115.46865474482,34.9341607638801,"10","6","2045","20000","2160",16258879
"5139",-115.854705571636,35.3999329883185,"10","1","2045","20000","2160",16258879
"5140",-116.600165334143,35.4378697094107,"10","2","2045","20000","2160",16258879
"5141",-116.137891741266,34.4587286968299,"10","2","2045","20000","2160",16258879
"5142",-116.243848776799,34.0792339816679,"10","1","2045","20000","2160",16258879
"5144",-116.597547636965,34.3658095836312,"10","1","2045","20000","2160",16258879
"5146",-115.873072280476,34.1547120022446,"10","1","2045","20000","2160",16258879
"5147",-116.072710165334,34.1753789256986,"10","1","2045","20000","2160",16258879
"5148",-114.802781067676,34.5052103801359,"10","3","2045","20000","2160",16258879
"5152",-117.192045025975,34.205965115396,"9","1","2045","15000","1080",12624651
"5157",-116.864603238637,34.1396883625477,"10","1","2045","20000","2160",16258879
"5158",-117.382061424215,34.8071658056363,"10","1","2045","20000","2160",16258879
"5160",-116.993017791236,34.6370083569501,"10","1","2045","20000","2160",16258879
"5162",-117.076084738686,34.0110264841428,"10","2","2045","20000","2160",16258879
"5183",-117.367941973897,34.4115944500425,"10","1","2045","20000","2160",16258879
"5194",-115.44571870322,34.2568403214839,"10","1","2045","20000","2160",16258879
"5195",-116.440648697204,34.8449949462717,"10","31","2045","20000","2160",16258879
"5199",-117.563291588792,34.3424727961093,"10","1","2045","20000","2160",16258879
"5205",-117.703352050553,33.9709326478646,"9","1","2045","15000","1080",12624651
"5206",-117.695642494353,33.9286025685133,"10","5","2045","20000","2160",16258879
"5206",-117.695642494353,33.9286025685133,"8","1","2045","10000","1080",9652630
"5260",-117.601417955965,33.9971175761994,"10","1","2045","20000","2160",16258879
"5273",-117.521284900962,34.1233616518377,"10","1","2045","20000","2160",16258879
"5310",-117.471075966127,34.0564816055619,"10","1","2045","20000","2160",16258879
"5317",-117.394377230289,34.182499704916,"10","1","2045","20000","2160",16258879
"5325",-117.42674439696,34.0718924910769,"8","1","2045","10000","1080",9652630
"5325",-117.42674439696,34.0718924910769,"9","1","2045","15000","1080",12624651
"5334",-117.389844553112,34.0729423750035,"8","1","2045","10000","1080",9652630
"5334",-117.389844553112,34.0729423750035,"10","2","2045","20000","2160",16258879
"5359",-117.314304194414,34.0973793252694,"10","1","2045","20000","2160",16258879
"5393",-117.216642308396,34.0816963332889,"10","1","2045","20000","2160",16258879
"5409",-117.36194643488,33.9200509145491,"10","1","2045","20000","2160",16258879
"5446",-117.571879150711,33.9040969382732,"10","2","2045","20000","2160",16258879
"5447",-117.596354374169,33.9087360579638,"10","1","2045","20000","2160",16258879
"5464",-117.551210947831,33.870922324601,"10","1","2045","20000","2160",16258879
"5482",-117.316643084454,33.9435571480455,"10","1","2045","20000","2160",16258879
"5517",-117.166368413146,33.7191299192946,"10","2","2045","20000","2160",16258879
"5518",-117.080954164234,33.7222011432295,"10","1","2045","20000","2160",16258879
"5519",-117.252972856239,33.7439927095414,"10","1","2045","20000","2160",16258879
"5520",-117.309703568307,33.745253422608,"10","1","2045","20000","2160",16258879
"5523",-117.405570245519,33.5757245908217,"10","3","2045","20000","2160",16258879
"5538",-117.243355342857,33.6224676902574,"10","2","2045","20000","2160",16258879
"5544",-117.156134932514,33.5670024218453,"10","1","2045","20000","2160",16258879
"5560",-117.204001031173,33.9455374891184,"10","1","2045","20000","2160",16258879
"5579",-117.250061808725,33.8029495454304,"10","1","2045","20000","2160",16258879
"5581",-117.408608099531,33.7795143210514,"9","1","2045","15000","1080",12624651
"5581",-117.408608099531,33.7795143210514,"10","1","2045","20000","2160",16258879
"5586",-117.194222586059,33.9066418025949,"10","1","2045","20000","2160",16258879
"5594",-117.229800384144,33.9434959165952,"10","2","2045","20000","2160",16258879
"5600",-115.604774591728,33.2376659836729,"10","1","2045","20000","2160",16258879
"5601",-115.414596307799,32.9907854099583,"10","4","2045","20000","2160",16258879
"5604",-115.360597357956,32.8215996816036,"10","2","2045","20000","2160",16258879
"5606",-115.494774721382,32.799969695994,"10","1","2045","20000","2160",16258879
"5608",-115.514665579619,32.749374746786,"10","3","2045","20000","2160",16258879
"5609",-115.55400083667,32.7825114569184,"10","1","2045","20000","2160",16258879
"5611",-115.588680376206,32.6912774472057,"10","1","2045","20000","2160",16258879
"5614",-114.998545332192,33.0746190033165,"10","3","2045","20000","2160",16258879
"5615",-115.87060216784,33.1596630043049,"10","1","2045","20000","2160",16258879
"5616",-115.55557898055,32.867767084839,"10","1","2045","20000","2160",16258879
"5621",-116.43456879401,33.699351882628,"10","6","2045","20000","2160",16258879
"5624",-117.091200707386,33.9730684088259,"10","2","2045","20000","2160",16258879
"5633",-116.878824818914,33.9327189381839,"10","1","2045","20000","2160",16258879
"5634",-116.928800870507,33.936874692539,"10","1","2045","20000","2160",16258879
"5636",-116.764300994005,33.6302219056992,"10","6","2045","20000","2160",16258879
"5657",-116.246893707465,33.7934632392695,"9","1","2045","15000","1080",12624651
"5661",-116.150325053454,33.6868157346315,"10","1","2045","20000","2160",16258879
"5664",-115.880472974366,33.5026154009068,"9","1","2045","15000","1080",12624651
"5665",-116.152827890945,33.5265770951924,"10","1","2045","20000","2160",16258879
"5668",-115.582296891338,33.8812406589577,"10","7","2045","20000","2160",16258879
"5669",-114.653336374328,33.5361198240549,"10","5","2045","20000","2160",16258879
"5670",-114.56033776347,33.661220341718,"10","1","2045","20000","2160",16258879
"5671",-116.393483927851,33.7893871195965,"10","1","2045","20000","2160",16258879
"5675",-116.338604792653,33.7955264133332,"10","1","2045","20000","2160",16258879
"5680",-115.903636499254,33.7283287638992,"10","2","2045","20000","2160",16258879
"5681",-114.738447232203,33.8118437542552,"10","2","2045","20000","2160",16258879
"5690",-116.381230603072,33.8766031793357,"10","1","2045","20000","2160",16258879
